bin_id,eve_class,sample,evenness,taxonomy,depth,pipeline,coverage,rel_abd
A.2.N.60-MM-bin.7,logarithmic,A,2,N,60,MM,76,0.018747968
A.2.N.60-MM-bin.8,logarithmic,A,2,N,60,MM,18,0.011171538
A.2.N.60-MM-bin.9,logarithmic,A,2,N,60,MM,44,0.005980984
A.2.R.10-8K-bin.1,logarithmic,A,2,R,10,8K,32,0.050823919
A.2.R.10-8K-bin.10,logarithmic,A,2,R,10,8K,27,0.058607752
A.2.R.10-8K-bin.11,logarithmic,A,2,R,10,8K,27,0.058607752
A.2.R.10-8K-bin.12,logarithmic,A,2,R,10,8K,32,0.050823919
A.2.R.10-8K-bin.13,logarithmic,A,2,R,10,8K,27,0.058607752
A.2.R.10-8K-bin.14,logarithmic,A,2,R,10,8K,22,0.030757332
A.2.R.10-8K-bin.15,logarithmic,A,2,R,10,8K,9,0.026356413
A.2.R.10-8K-bin.16,logarithmic,A,2,R,10,8K,80,0.063668774
A.2.R.10-8K-bin.17,logarithmic,A,2,R,10,8K,16,0.027462018
A.2.R.10-8K-bin.18,logarithmic,A,2,R,10,8K,19,0.048108907
A.2.R.10-8K-bin.19,logarithmic,A,2,R,10,8K,9,0.026356413
A.2.R.10-8K-bin.2,logarithmic,A,2,R,10,8K,27,0.058607752
A.2.R.10-8K-bin.20,logarithmic,A,2,R,10,8K,19,0.048108907
A.2.R.10-8K-bin.21,logarithmic,A,2,R,10,8K,67,0.060082958
A.2.R.10-8K-bin.22,logarithmic,A,2,R,10,8K,19,0.048108907
A.2.R.10-8K-bin.23,logarithmic,A,2,R,10,8K,19,0.047843006
A.2.R.10-8K-bin.24,logarithmic,A,2,R,10,8K,67,0.060082958
A.2.R.10-8K-bin.25,logarithmic,A,2,R,10,8K,47,0.064683578
A.2.R.10-8K-bin.26,logarithmic,A,2,R,10,8K,11,0.009055239
A.2.R.10-8K-bin.27,logarithmic,A,2,R,10,8K,5,0.004229818
A.2.R.10-8K-bin.28,logarithmic,A,2,R,10,8K,22,0.030757332
A.2.R.10-8K-bin.29,logarithmic,A,2,R,10,8K,32,0.050823919
A.2.R.10-8K-bin.3,logarithmic,A,2,R,10,8K,67,0.060082958
A.2.R.10-8K-bin.30,logarithmic,A,2,R,10,8K,67,0.060082958
A.2.R.10-8K-bin.31,logarithmic,A,2,R,10,8K,47,0.064683578
A.2.R.10-8K-bin.32,logarithmic,A,2,R,10,8K,16,0.027462018
A.2.R.10-8K-bin.33,logarithmic,A,2,R,10,8K,7,0.017084073
A.2.R.10-8K-bin.34,logarithmic,A,2,R,10,8K,16,0.027462018
A.2.R.10-8K-bin.35,logarithmic,A,2,R,10,8K,11,0.009055239
A.2.R.10-8K-bin.36,logarithmic,A,2,R,10,8K,7,0.017084073
A.2.R.10-8K-bin.37,logarithmic,A,2,R,10,8K,47,0.063922075
A.2.R.10-8K-bin.38,logarithmic,A,2,R,10,8K,11,0.009055239
A.2.R.10-8K-bin.39,logarithmic,A,2,R,10,8K,9,0.026356413
A.2.R.10-8K-bin.4,logarithmic,A,2,R,10,8K,32,0.050823919
A.2.R.10-8K-bin.40,logarithmic,A,2,R,10,8K,7,0.017084073
A.2.R.10-8K-bin.41,logarithmic,A,2,R,10,8K,7,0.017084073
A.2.R.10-8K-bin.42,logarithmic,A,2,R,10,8K,47,0.064683578
A.2.R.10-8K-bin.5,logarithmic,A,2,R,10,8K,16,0.027462018
A.2.R.10-8K-bin.6,logarithmic,A,2,R,10,8K,9,0.026356413
A.2.R.10-8K-bin.7,logarithmic,A,2,R,10,8K,22,0.030757332
A.2.R.10-8K-bin.8,logarithmic,A,2,R,10,8K,22,0.030757332
A.2.R.10-8K-bin.9,logarithmic,A,2,R,10,8K,11,0.009055239
A.2.R.10-DT-bin.1,logarithmic,A,2,R,10,DT,6,0.007508332
A.2.R.10-DT-bin.10,logarithmic,A,2,R,10,DT,59,0.063699274
A.2.R.10-DT-bin.11,logarithmic,A,2,R,10,DT,54,0.084306963
A.2.R.10-DT-bin.12,logarithmic,A,2,R,10,DT,5,0.005118922
A.2.R.10-DT-bin.13,logarithmic,A,2,R,10,DT,22,0.031820937
A.2.R.10-DT-bin.14,logarithmic,A,2,R,10,DT,10,0.009119639
A.2.R.10-DT-bin.15,logarithmic,A,2,R,10,DT,7,0.017121874
A.2.R.10-DT-bin.16,logarithmic,A,2,R,10,DT,94,0.230820293
A.2.R.10-DT-bin.17,logarithmic,A,2,R,10,DT,18,0.050283816
A.2.R.10-DT-bin.18,logarithmic,A,2,R,10,DT,4,0.004265418
A.2.R.10-DT-bin.2,logarithmic,A,2,R,10,DT,15,0.030509531
A.2.R.10-DT-bin.4,logarithmic,A,2,R,10,DT,38,0.042934785
A.2.R.10-DT-bin.5,logarithmic,A,2,R,10,DT,24,0.060000258
A.2.R.10-DT-bin.6,logarithmic,A,2,R,10,DT,79,0.067990992
A.2.R.10-DT-bin.7,logarithmic,A,2,R,10,DT,33,0.073589316
A.2.R.10-DT-bin.8,logarithmic,A,2,R,10,DT,9,0.026858515
A.2.R.10-DT-bin.9,logarithmic,A,2,R,10,DT,31,0.05347273
A.2.R.10-MM-bin.1,logarithmic,A,2,R,10,MM,15,0.029064125
A.2.R.10-MM-bin.10,logarithmic,A,2,R,10,MM,67,0.061065863
A.2.R.10-MM-bin.11,logarithmic,A,2,R,10,MM,19,0.048543209
A.2.R.10-MM-bin.12,logarithmic,A,2,R,10,MM,46,0.069248498
A.2.R.10-MM-bin.2,logarithmic,A,2,R,10,MM,95,0.223719162
A.2.R.10-MM-bin.3,logarithmic,A,2,R,10,MM,32,0.054488134
A.2.R.10-MM-bin.4,logarithmic,A,2,R,10,MM,80,0.066960788
A.2.R.10-MM-bin.5,logarithmic,A,2,R,10,MM,22,0.033025042
A.2.R.10-MM-bin.6,logarithmic,A,2,R,10,MM,27,0.057435747
A.2.R.10-MM-bin.7,logarithmic,A,2,R,10,MM,10,0.008483136
A.2.R.120-8K-bin.1,logarithmic,A,2,R,120,8K,163,0.010796959
A.2.R.120-8K-bin.10,logarithmic,A,2,R,120,8K,163,0.010796959
A.2.R.120-8K-bin.11,logarithmic,A,2,R,120,8K,79,0.004656484
A.2.R.120-8K-bin.12,logarithmic,A,2,R,120,8K,41,0.012506387
A.2.R.120-8K-bin.13,logarithmic,A,2,R,120,8K,79,0.004821229
A.2.R.120-8K-bin.14,logarithmic,A,2,R,120,8K,575,0.079598154
A.2.R.120-8K-bin.15,logarithmic,A,2,R,120,8K,9,0.002164585
A.2.R.120-8K-bin.16,logarithmic,A,2,R,120,8K,55,0.008392353
A.2.R.120-8K-bin.17,logarithmic,A,2,R,120,8K,79,0.004821229
A.2.R.120-8K-bin.18,logarithmic,A,2,R,120,8K,66,0.0133127
A.2.R.120-8K-bin.19,logarithmic,A,2,R,120,8K,55,0.008406295
A.2.R.120-8K-bin.2,logarithmic,A,2,R,120,8K,55,0.008435079
A.2.R.120-8K-bin.20,logarithmic,A,2,R,120,8K,9,0.002160219
A.2.R.120-8K-bin.21,logarithmic,A,2,R,120,8K,681,0.09711284
A.2.R.120-8K-bin.22,logarithmic,A,2,R,120,8K,28,0.00461015
A.2.R.120-8K-bin.23,logarithmic,A,2,R,120,8K,163,0.010796959
A.2.R.120-8K-bin.24,logarithmic,A,2,R,120,8K,66,0.0138446
A.2.R.120-8K-bin.25,logarithmic,A,2,R,120,8K,681,0.09711284
A.2.R.120-8K-bin.26,logarithmic,A,2,R,120,8K,79,0.004821229
A.2.R.120-8K-bin.27,logarithmic,A,2,R,120,8K,163,0.010796959
A.2.R.120-8K-bin.28,logarithmic,A,2,R,120,8K,55,0.008392353
A.2.R.120-8K-bin.29,logarithmic,A,2,R,120,8K,575,0.079598154
A.2.R.120-8K-bin.3,logarithmic,A,2,R,120,8K,28,0.004682485
A.2.R.120-8K-bin.30,logarithmic,A,2,R,120,8K,681,0.09711284
A.2.R.120-8K-bin.31,logarithmic,A,2,R,120,8K,575,0.079598154
A.2.R.120-8K-bin.32,logarithmic,A,2,R,120,8K,575,0.079598154
A.2.R.120-8K-bin.33,logarithmic,A,2,R,120,8K,66,0.0133127
A.2.R.120-8K-bin.4,logarithmic,A,2,R,120,8K,9,0.002160219
A.2.R.120-8K-bin.5,logarithmic,A,2,R,120,8K,66,0.0133127
A.2.R.120-8K-bin.6,logarithmic,A,2,R,120,8K,9,0.002160219
A.2.R.120-8K-bin.7,logarithmic,A,2,R,120,8K,28,0.004668001
A.2.R.120-8K-bin.8,logarithmic,A,2,R,120,8K,28,0.004668001
A.2.R.120-8K-bin.9,logarithmic,A,2,R,120,8K,681,0.09711284
A.2.R.120-DT-bin.10,logarithmic,A,2,R,120,DT,398,0.076964203
A.2.R.120-DT-bin.11,logarithmic,A,2,R,120,DT,42,0.013118364
A.2.R.120-DT-bin.12,logarithmic,A,2,R,120,DT,31,0.005548665
A.2.R.120-DT-bin.13,logarithmic,A,2,R,120,DT,477,0.093789902
A.2.R.120-DT-bin.15,logarithmic,A,2,R,120,DT,332,0.079029212
A.2.R.120-DT-bin.16,logarithmic,A,2,R,120,DT,81,0.006111833
A.2.R.120-DT-bin.17,logarithmic,A,2,R,120,DT,55,0.008809493
A.2.R.120-DT-bin.18,logarithmic,A,2,R,120,DT,46,0.012856884
A.2.R.120-DT-bin.19,logarithmic,A,2,R,120,DT,65,0.014278307
A.2.R.120-DT-bin.2,logarithmic,A,2,R,120,DT,31,0.00611825
A.2.R.120-DT-bin.20,logarithmic,A,2,R,120,DT,185,0.014020445
A.2.R.120-DT-bin.21,logarithmic,A,2,R,120,DT,9,0.002285637
A.2.R.120-DT-bin.22,logarithmic,A,2,R,120,DT,94,0.012965203
A.2.R.120-DT-bin.23,logarithmic,A,2,R,120,DT,7,0.000757412
A.2.R.120-DT-bin.24,logarithmic,A,2,R,120,DT,134,0.017792523
A.2.R.120-DT-bin.25,logarithmic,A,2,R,120,DT,113,0.013180406
A.2.R.120-DT-bin.3,logarithmic,A,2,R,120,DT,15,0.001912231
A.2.R.120-DT-bin.4,logarithmic,A,2,R,120,DT,677,0.110105635
A.2.R.120-DT-bin.5,logarithmic,A,2,R,120,DT,192,0.04206111
A.2.R.120-DT-bin.6,logarithmic,A,2,R,120,DT,18,0.001649502
A.2.R.120-DT-bin.7,logarithmic,A,2,R,120,DT,566,0.085507784
A.2.R.120-DT-bin.8,logarithmic,A,2,R,120,DT,3,0.000172869
A.2.R.120-DT-bin.9,logarithmic,A,2,R,120,DT,5,0.001054742
A.2.R.120-MM-bin.1,logarithmic,A,2,R,120,MM,403,0.075151749
A.2.R.120-MM-bin.2,logarithmic,A,2,R,120,MM,574,0.062700988
A.2.R.180-8K-bin.1,logarithmic,A,2,R,180,8K,255,0.010932004
A.2.R.180-8K-bin.10,logarithmic,A,2,R,180,8K,439,0.062219602
A.2.R.180-8K-bin.11,logarithmic,A,2,R,180,8K,439,0.062219602
A.2.R.180-8K-bin.12,logarithmic,A,2,R,180,8K,29,0.002965751
A.2.R.180-8K-bin.13,logarithmic,A,2,R,180,8K,306,0.013472605
A.2.R.180-8K-bin.14,logarithmic,A,2,R,180,8K,306,0.013472605
A.2.R.180-8K-bin.15,logarithmic,A,2,R,180,8K,29,0.002965751
A.2.R.180-8K-bin.16,logarithmic,A,2,R,180,8K,903,0.064236186
A.2.R.180-8K-bin.17,logarithmic,A,2,R,180,8K,87,0.005966786
A.2.R.180-8K-bin.18,logarithmic,A,2,R,180,8K,5,0.000300528
A.2.R.180-8K-bin.19,logarithmic,A,2,R,180,8K,306,0.013472605
A.2.R.180-8K-bin.2,logarithmic,A,2,R,180,8K,26,0.002484957
A.2.R.180-8K-bin.20,logarithmic,A,2,R,180,8K,306,0.013472605
A.2.R.180-8K-bin.21,logarithmic,A,2,R,180,8K,87,0.005966786
A.2.R.180-8K-bin.22,logarithmic,A,2,R,180,8K,5,0.000302933
A.2.R.180-8K-bin.23,logarithmic,A,2,R,180,8K,754,0.033155602
A.2.R.180-8K-bin.24,logarithmic,A,2,R,180,8K,29,0.00301299
A.2.R.180-8K-bin.25,logarithmic,A,2,R,180,8K,12,0.000541439
A.2.R.180-8K-bin.26,logarithmic,A,2,R,180,8K,12,0.000587767
A.2.R.180-8K-bin.27,logarithmic,A,2,R,180,8K,5,0.000300528
A.2.R.180-8K-bin.28,logarithmic,A,2,R,180,8K,903,0.064236186
A.2.R.180-8K-bin.29,logarithmic,A,2,R,180,8K,1085,0.075663046
A.2.R.180-8K-bin.3,logarithmic,A,2,R,180,8K,87,0.005966786
A.2.R.180-8K-bin.30,logarithmic,A,2,R,180,8K,367,0.050977403
A.2.R.180-8K-bin.31,logarithmic,A,2,R,180,8K,26,0.002484957
A.2.R.180-8K-bin.32,logarithmic,A,2,R,180,8K,38,0.004432613
A.2.R.180-8K-bin.33,logarithmic,A,2,R,180,8K,14,0.00126155
A.2.R.180-8K-bin.34,logarithmic,A,2,R,180,8K,38,0.004626724
A.2.R.180-8K-bin.35,logarithmic,A,2,R,180,8K,14,0.00126155
A.2.R.180-8K-bin.36,logarithmic,A,2,R,180,8K,12,0.000587767
A.2.R.180-8K-bin.37,logarithmic,A,2,R,180,8K,124,0.014319133
A.2.R.180-8K-bin.38,logarithmic,A,2,R,180,8K,903,0.064236186
A.2.R.180-8K-bin.39,logarithmic,A,2,R,180,8K,14,0.00126155
A.2.R.180-8K-bin.4,logarithmic,A,2,R,180,8K,439,0.062219602
A.2.R.180-8K-bin.40,logarithmic,A,2,R,180,8K,1085,0.075663046
A.2.R.180-8K-bin.41,logarithmic,A,2,R,180,8K,29,0.002965751
A.2.R.180-8K-bin.42,logarithmic,A,2,R,180,8K,754,0.033155602
A.2.R.180-8K-bin.43,logarithmic,A,2,R,180,8K,124,0.014319133
A.2.R.180-8K-bin.44,logarithmic,A,2,R,180,8K,14,0.00126155
A.2.R.180-8K-bin.45,logarithmic,A,2,R,180,8K,124,0.014319133
A.2.R.180-8K-bin.46,logarithmic,A,2,R,180,8K,367,0.049388797
A.2.R.180-8K-bin.47,logarithmic,A,2,R,180,8K,367,0.049388797
A.2.R.180-8K-bin.48,logarithmic,A,2,R,180,8K,1514,0.140944438
A.2.R.180-8K-bin.49,logarithmic,A,2,R,180,8K,1085,0.075663046
A.2.R.180-8K-bin.5,logarithmic,A,2,R,180,8K,26,0.002484957
A.2.R.180-8K-bin.50,logarithmic,A,2,R,180,8K,5,0.000300528
A.2.R.180-8K-bin.51,logarithmic,A,2,R,180,8K,87,0.005966786
A.2.R.180-8K-bin.52,logarithmic,A,2,R,180,8K,26,0.002484957
A.2.R.180-8K-bin.53,logarithmic,A,2,R,180,8K,12,0.000587767
A.2.R.180-8K-bin.54,logarithmic,A,2,R,180,8K,214,0.022782848
A.2.R.180-8K-bin.55,logarithmic,A,2,R,180,8K,903,0.064236186
A.2.R.180-8K-bin.56,logarithmic,A,2,R,180,8K,754,0.033155602
A.2.R.180-8K-bin.57,logarithmic,A,2,R,180,8K,1085,0.075663046
A.2.R.180-8K-bin.58,logarithmic,A,2,R,180,8K,124,0.014319133
A.2.R.180-8K-bin.59,logarithmic,A,2,R,180,8K,38,0.004626724
A.2.R.180-8K-bin.6,logarithmic,A,2,R,180,8K,38,0.004626724
A.2.R.180-8K-bin.7,logarithmic,A,2,R,180,8K,439,0.062219602
A.2.R.180-8K-bin.8,logarithmic,A,2,R,180,8K,754,0.033155602
A.2.R.180-8K-bin.9,logarithmic,A,2,R,180,8K,367,0.049388797
A.2.R.180-DT-bin.1,logarithmic,A,2,R,180,DT,12,0.000596306
A.2.R.180-DT-bin.10,logarithmic,A,2,R,180,DT,404,0.072040989
A.2.R.180-DT-bin.11,logarithmic,A,2,R,180,DT,175,0.021592608
A.2.R.180-DT-bin.12,logarithmic,A,2,R,180,DT,1287,0.174668468
A.2.R.180-DT-bin.13,logarithmic,A,2,R,180,DT,338,0.052633004
A.2.R.180-DT-bin.14,logarithmic,A,2,R,180,DT,40,0.006169864
A.2.R.180-DT-bin.15,logarithmic,A,2,R,180,DT,5,0.000366011
A.2.R.180-DT-bin.16,logarithmic,A,2,R,180,DT,251,0.014974111
A.2.R.180-DT-bin.17,logarithmic,A,2,R,180,DT,860,0.075147746
A.2.R.180-DT-bin.18,logarithmic,A,2,R,180,DT,1068,0.083778094
A.2.R.180-DT-bin.19,logarithmic,A,2,R,180,DT,618,0.109273187
A.2.R.180-DT-bin.2,logarithmic,A,2,R,180,DT,214,0.024940132
A.2.R.180-DT-bin.20,logarithmic,A,2,R,180,DT,726,0.034503025
A.2.R.180-DT-bin.22,logarithmic,A,2,R,180,DT,36,0.004549407
A.2.R.180-DT-bin.23,logarithmic,A,2,R,180,DT,59,0.009404398
A.2.R.180-DT-bin.24,logarithmic,A,2,R,180,DT,1489,0.154040654
A.2.R.180-DT-bin.26,logarithmic,A,2,R,180,DT,9,0.00079905
A.2.R.180-DT-bin.27,logarithmic,A,2,R,180,DT,61,0.011380327
A.2.R.180-DT-bin.28,logarithmic,A,2,R,180,DT,43,0.004555441
A.2.R.180-DT-bin.29,logarithmic,A,2,R,180,DT,130,0.016425356
A.2.R.180-DT-bin.3,logarithmic,A,2,R,180,DT,96,0.007408864
A.2.R.180-DT-bin.30,logarithmic,A,2,R,180,DT,9,0.0006465
A.2.R.180-DT-bin.4,logarithmic,A,2,R,180,DT,20,0.001898362
A.2.R.180-DT-bin.5,logarithmic,A,2,R,180,DT,15,0.001386745
A.2.R.180-DT-bin.6,logarithmic,A,2,R,180,DT,300,0.013708372
A.2.R.180-DT-bin.7,logarithmic,A,2,R,180,DT,76,0.009849693
A.2.R.180-DT-bin.8,logarithmic,A,2,R,180,DT,27,0.002841362
A.2.R.180-DT-bin.9,logarithmic,A,2,R,180,DT,504,0.028534322
A.2.R.180-MM-bin.1,logarithmic,A,2,R,180,MM,437,0.070382266
A.2.R.30-8K-bin.1,logarithmic,A,2,R,30,8K,14,0.011549639
A.2.R.30-8K-bin.10,logarithmic,A,2,R,30,8K,14,0.011549639
A.2.R.30-8K-bin.11,logarithmic,A,2,R,30,8K,14,0.011549639
A.2.R.30-8K-bin.12,logarithmic,A,2,R,30,8K,50,0.028853396
A.2.R.30-8K-bin.13,logarithmic,A,2,R,30,8K,29,0.013135299
A.2.R.30-8K-bin.14,logarithmic,A,2,R,30,8K,103,0.027274736
A.2.R.30-8K-bin.15,logarithmic,A,2,R,30,8K,103,0.027274736
A.2.R.30-8K-bin.16,logarithmic,A,2,R,30,8K,17,0.012778086
A.2.R.30-8K-bin.17,logarithmic,A,2,R,30,8K,24,0.016850607
A.2.R.30-8K-bin.18,logarithmic,A,2,R,30,8K,24,0.016850607
A.2.R.30-8K-bin.19,logarithmic,A,2,R,30,8K,17,0.012763818
A.2.R.30-8K-bin.2,logarithmic,A,2,R,30,8K,86,0.040454737
A.2.R.30-8K-bin.20,logarithmic,A,2,R,30,8K,29,0.014022266
A.2.R.30-8K-bin.21,logarithmic,A,2,R,30,8K,103,0.027274736
A.2.R.30-8K-bin.22,logarithmic,A,2,R,30,8K,86,0.040454737
A.2.R.30-8K-bin.23,logarithmic,A,2,R,30,8K,50,0.028853396
A.2.R.30-8K-bin.24,logarithmic,A,2,R,30,8K,24,0.016850607
A.2.R.30-8K-bin.25,logarithmic,A,2,R,30,8K,86,0.040454737
A.2.R.30-8K-bin.26,logarithmic,A,2,R,30,8K,50,0.028853396
A.2.R.30-8K-bin.27,logarithmic,A,2,R,30,8K,103,0.027274736
A.2.R.30-8K-bin.28,logarithmic,A,2,R,30,8K,29,0.014022266
A.2.R.30-8K-bin.3,logarithmic,A,2,R,30,8K,17,0.012763818
A.2.R.30-8K-bin.4,logarithmic,A,2,R,30,8K,50,0.028853396
A.2.R.30-8K-bin.5,logarithmic,A,2,R,30,8K,24,0.016850607
A.2.R.30-8K-bin.6,logarithmic,A,2,R,30,8K,14,0.011985589
A.2.R.30-8K-bin.7,logarithmic,A,2,R,30,8K,17,0.012763818
A.2.R.30-8K-bin.8,logarithmic,A,2,R,30,8K,86,0.040454737
A.2.R.30-8K-bin.9,logarithmic,A,2,R,30,8K,29,0.014022266
A.2.R.30-DT-bin.1,logarithmic,A,2,R,30,DT,11,0.007837931
A.2.R.30-DT-bin.10,logarithmic,A,2,R,30,DT,16,0.012872622
A.2.R.30-DT-bin.11,logarithmic,A,2,R,30,DT,46,0.01955831
A.2.R.30-DT-bin.12,logarithmic,A,2,R,30,DT,50,0.030830172
A.2.R.30-DT-bin.13,logarithmic,A,2,R,30,DT,71,0.036194242
A.2.R.30-DT-bin.15,logarithmic,A,2,R,30,DT,23,0.017769875
A.2.R.30-DT-bin.2,logarithmic,A,2,R,30,DT,14,0.012697149
A.2.R.30-DT-bin.3,logarithmic,A,2,R,30,DT,34,0.036686061
A.2.R.30-DT-bin.4,logarithmic,A,2,R,30,DT,6,0.007833864
A.2.R.30-DT-bin.5,logarithmic,A,2,R,30,DT,83,0.0465023
A.2.R.30-DT-bin.6,logarithmic,A,2,R,30,DT,10,0.009576431
A.2.R.30-DT-bin.7,logarithmic,A,2,R,30,DT,99,0.028827162
A.2.R.30-DT-bin.8,logarithmic,A,2,R,30,DT,30,0.015716697
A.2.R.30-DT-bin.9,logarithmic,A,2,R,30,DT,182,0.135984067
A.2.R.30-MM-bin.10,logarithmic,A,2,R,30,MM,29,0.014342778
A.2.R.30-MM-bin.11,logarithmic,A,2,R,30,MM,35,0.035859829
A.2.R.30-MM-bin.12,logarithmic,A,2,R,30,MM,11,0.006829426
A.2.R.30-MM-bin.2,logarithmic,A,2,R,30,MM,102,0.02869549
A.2.R.30-MM-bin.4,logarithmic,A,2,R,30,MM,14,0.012068959
A.2.R.30-MM-bin.5,logarithmic,A,2,R,30,MM,85,0.040978291
A.2.R.30-MM-bin.6,logarithmic,A,2,R,30,MM,50,0.029481187
A.2.R.30-MM-bin.7,logarithmic,A,2,R,30,MM,24,0.017154552
A.2.R.30-MM-bin.8,logarithmic,A,2,R,30,MM,16,0.012663815
A.2.R.30-MM-bin.9,logarithmic,A,2,R,30,MM,41,0.012660681
A.2.R.60-8K-bin.1,logarithmic,A,2,R,60,8K,192,0.034726303
A.2.R.60-8K-bin.10,logarithmic,A,2,R,60,8K,54,0.007448415
A.2.R.60-8K-bin.11,logarithmic,A,2,R,60,8K,10,0.004038508
A.2.R.60-8K-bin.12,logarithmic,A,2,R,60,8K,93,0.013465827
A.2.R.60-8K-bin.13,logarithmic,A,2,R,60,8K,10,0.004038508
A.2.R.60-8K-bin.14,logarithmic,A,2,R,60,8K,54,0.007448415
A.2.R.60-8K-bin.15,logarithmic,A,2,R,60,8K,93,0.013465827
A.2.R.60-8K-bin.16,logarithmic,A,2,R,60,8K,9,0.001775354
A.2.R.60-8K-bin.17,logarithmic,A,2,R,60,8K,9,0.001775354
A.2.R.60-8K-bin.18,logarithmic,A,2,R,60,8K,13,0.004170158
A.2.R.60-8K-bin.19,logarithmic,A,2,R,60,8K,78,0.02131441
A.2.R.60-8K-bin.2,logarithmic,A,2,R,60,8K,10,0.004038508
A.2.R.60-8K-bin.20,logarithmic,A,2,R,60,8K,45,0.019647423
A.2.R.60-8K-bin.21,logarithmic,A,2,R,60,8K,134,0.037711643
A.2.R.60-8K-bin.22,logarithmic,A,2,R,60,8K,45,0.019647423
A.2.R.60-8K-bin.23,logarithmic,A,2,R,60,8K,93,0.013465827
A.2.R.60-8K-bin.24,logarithmic,A,2,R,60,8K,13,0.004253592
A.2.R.60-8K-bin.25,logarithmic,A,2,R,60,8K,45,0.019647423
A.2.R.60-8K-bin.26,logarithmic,A,2,R,60,8K,45,0.019647423
A.2.R.60-8K-bin.27,logarithmic,A,2,R,60,8K,66,0.024178699
A.2.R.60-8K-bin.28,logarithmic,A,2,R,60,8K,134,0.03648884
A.2.R.60-8K-bin.29,logarithmic,A,2,R,60,8K,32,0.007835699
A.2.R.60-8K-bin.3,logarithmic,A,2,R,60,8K,32,0.007824482
A.2.R.60-8K-bin.30,logarithmic,A,2,R,60,8K,192,0.034726303
A.2.R.60-8K-bin.31,logarithmic,A,2,R,60,8K,192,0.034726303
A.2.R.60-8K-bin.32,logarithmic,A,2,R,60,8K,7,0.002227338
A.2.R.60-8K-bin.33,logarithmic,A,2,R,60,8K,78,0.02131441
A.2.R.60-8K-bin.34,logarithmic,A,2,R,60,8K,93,0.013465827
A.2.R.60-8K-bin.35,logarithmic,A,2,R,60,8K,192,0.034726303
A.2.R.60-8K-bin.36,logarithmic,A,2,R,60,8K,112,0.025605352
A.2.R.60-8K-bin.37,logarithmic,A,2,R,60,8K,9,0.001775354
A.2.R.60-8K-bin.38,logarithmic,A,2,R,60,8K,54,0.007448415
A.2.R.60-8K-bin.39,logarithmic,A,2,R,60,8K,78,0.02131441
A.2.R.60-8K-bin.4,logarithmic,A,2,R,60,8K,13,0.004253592
A.2.R.60-8K-bin.40,logarithmic,A,2,R,60,8K,78,0.02131441
A.2.R.60-8K-bin.41,logarithmic,A,2,R,60,8K,32,0.007835699
A.2.R.60-8K-bin.42,logarithmic,A,2,R,60,8K,54,0.007448415
A.2.R.60-8K-bin.43,logarithmic,A,2,R,60,8K,9,0.001775354
A.2.R.60-8K-bin.44,logarithmic,A,2,R,60,8K,134,0.03648884
A.2.R.60-8K-bin.45,logarithmic,A,2,R,60,8K,13,0.004253592
A.2.R.60-8K-bin.5,logarithmic,A,2,R,60,8K,66,0.024178699
A.2.R.60-8K-bin.6,logarithmic,A,2,R,60,8K,10,0.004526826
A.2.R.60-8K-bin.7,logarithmic,A,2,R,60,8K,66,0.024178699
A.2.R.60-8K-bin.8,logarithmic,A,2,R,60,8K,134,0.03642309
A.2.R.60-8K-bin.9,logarithmic,A,2,R,60,8K,32,0.007835699
A.2.R.60-DT-bin.11,logarithmic,A,2,R,60,DT,53,0.007448415
A.2.R.60-DT-bin.12,logarithmic,A,2,R,60,DT,270,0.109637888
A.2.R.60-DT-bin.13,logarithmic,A,2,R,60,DT,188,0.035685655
A.2.R.60-DT-bin.14,logarithmic,A,2,R,60,DT,11,0.005300644
A.2.R.60-DT-bin.15,logarithmic,A,2,R,60,DT,21,0.005261161
A.2.R.60-DT-bin.16,logarithmic,A,2,R,60,DT,15,0.003630941
A.2.R.60-DT-bin.17,logarithmic,A,2,R,60,DT,454,0.165546517
A.2.R.60-DT-bin.18,logarithmic,A,2,R,60,DT,9,0.001917637
A.2.R.60-DT-bin.19,logarithmic,A,2,R,60,DT,8,0.002420138
A.2.R.60-DT-bin.20,logarithmic,A,2,R,60,DT,19,0.006824347
A.2.R.60-DT-bin.21,logarithmic,A,2,R,60,DT,38,0.021383543
A.2.R.60-DT-bin.22,logarithmic,A,2,R,60,DT,311,0.132873751
A.2.R.60-DT-bin.24,logarithmic,A,2,R,60,DT,24,0.011378406
A.2.R.60-DT-bin.25,logarithmic,A,2,R,60,DT,110,0.029294792
A.2.R.60-DT-bin.26,logarithmic,A,2,R,60,DT,71,0.021530393
A.2.R.60-DT-bin.27,logarithmic,A,2,R,60,DT,6,0.001391619
A.2.R.60-DT-bin.3,logarithmic,A,2,R,60,DT,90,0.013614194
A.2.R.60-DT-bin.4,logarithmic,A,2,R,60,DT,131,0.044803724
A.2.R.60-DT-bin.5,logarithmic,A,2,R,60,DT,30,0.008140283
A.2.R.60-DT-bin.6,logarithmic,A,2,R,60,DT,45,0.022385678
A.2.R.60-DT-bin.7,logarithmic,A,2,R,60,DT,65,0.025174667
A.2.R.60-DT-bin.8,logarithmic,A,2,R,60,DT,388,0.205921549
A.2.R.60-DT-bin.9,logarithmic,A,2,R,60,DT,159,0.035049621
A.2.R.60-MM-bin.1,logarithmic,A,2,R,60,MM,328,0.129375994
A.2.R.60-MM-bin.10,logarithmic,A,2,R,60,MM,15,0.003563507
